date,close
2018-05-12,12944.08
2018-05-13,12899.17
2018-05-14,12854.27
2018-05-15,12809.37
2018-05-16,12764.46
2018-05-17,12719.56
2018-05-18,12674.66
2018-05-19,12629.75
2018-05-20,12584.85
2018-05-21,12539.94
2018-05-22,12495.04
2018-05-23,12450.14
2018-05-24,12405.23
2018-05-25,12360.33
2018-05-26,12315.43
2018-05-27,12270.52
2018-05-28,12225.62
2018-05-29,12180.72
2018-05-30,12135.81
2018-05-31,12090.91
2018-06-01,12046.01
2018-06-02,12001.1
2018-06-03,11956.2
2018-06-04,11911.29
2018-06-05,11866.39
2018-06-06,11821.49
2018-06-07,11776.58
2018-06-08,11731.68
2018-06-09,11686.78
2018-06-10,11641.87
2018-06-11,11596.97
2018-06-12,11552.07
2018-06-13,11507.16
2018-06-14,11462.26
2018-06-15,11417.36
2018-06-16,11372.45
2018-06-17,11327.55
2018-06-18,11282.64
2018-06-19,11237.74
2018-06-20,11192.84
2018-06-21,11147.93
2018-06-22,11103.03
2018-06-23,11058.13
2018-06-24,11013.22
2018-06-25,10968.32
2018-06-26,10923.42
2018-06-27,10878.51
2018-06-28,10833.61
2018-06-29,10788.71
2018-06-30,10743.8
2018-07-01,10698.9
2018-07-02,10653.99
2018-07-03,10609.09
2018-07-04,10564.19
2018-07-05,10519.28
2018-07-06,10474.38
2018-07-07,10429.48
2018-07-08,10384.57
2018-07-09,10339.67
2018-07-10,10294.77
2018-07-11,10249.86
2018-07-12,10204.96
2018-07-13,10160.06
2018-07-14,10115.15
2018-07-15,10070.25
2018-07-16,10025.34
2018-07-17,9980.44
2018-07-18,9935.54
2018-07-19,9890.63
2018-07-20,9845.73
2018-07-21,9800.83
2018-07-22,9755.92
2018-07-23,9711.02
2018-07-24,9666.12
2018-07-25,9621.21
2018-07-26,9576.31
2018-07-27,9531.4
2018-07-28,9486.5
2018-07-29,9441.6
2018-07-30,9396.69
2018-07-31,9351.79
2018-08-01,9306.89
2018-08-02,9261.98
2018-08-03,9217.08
2018-08-04,9172.18
2018-08-05,9127.27
2018-08-06,9082.37
2018-08-07,9037.47
2018-08-08,8992.56
2018-08-09,8947.66
2018-08-10,8902.75
2018-08-11,8857.85
2018-08-12,8812.95
2018-08-13,8768.04
2018-08-14,8723.14
2018-08-15,8678.24
2018-08-16,8633.33
2018-08-17,8588.43
2018-08-18,8543.53
2018-08-19,8498.62
2018-08-20,8453.72
2018-08-21,8408.82
2018-08-22,8363.91
2018-08-23,8319.01
2018-08-24,8274.1
2018-08-25,8229.2
2018-08-26,8184.3
2018-08-27,8139.39
2018-08-28,8094.49
2018-08-29,8049.59
2018-08-30,8004.68
2018-08-31,7959.78
2018-09-01,7914.88
2018-09-02,7869.97
2018-09-03,7825.07
2018-09-04,7780.17
2018-09-05,7735.26
2018-09-06,7690.36
2018-09-07,7645.45
2018-09-08,7600.55
2018-09-09,7555.65
2018-09-10,7510.74
2018-09-11,7465.84
2018-09-12,7420.94
2018-09-13,7376.03
2018-09-14,7331.13
2018-09-15,7286.23
2018-09-16,7241.32
2018-09-17,7196.42
2018-09-18,7151.52
2018-09-19,7106.61
2018-09-20,7061.71
2018-09-21,7016.8
2018-09-22,6971.9
2018-09-23,6927.0
2018-09-24,6882.09
2018-09-25,6837.19
2018-09-26,6792.29
2018-09-27,6747.38
2018-09-28,6702.48
2018-09-29,6657.58
2018-09-30,6612.67
2018-10-01,6567.77
2018-10-02,6522.87
2018-10-03,6477.96
2018-10-04,6433.06
2018-10-05,6388.15
2018-10-06,6343.25
2018-10-07,6298.35
2018-10-08,6253.44
2018-10-09,6208.54
2018-10-10,6163.64
2018-10-11,6118.73
2018-10-12,6073.83
2018-10-13,6028.93
2018-10-14,5984.02
2018-10-15,5939.12
2018-10-16,5894.21
2018-10-17,5849.31
2018-10-18,5804.41
2018-10-19,5759.5
2018-10-20,5714.6
2018-10-21,5669.7
2018-10-22,5624.79
2018-10-23,5579.89
2018-10-24,5534.99
2018-10-25,5490.08
2018-10-26,5445.18
2018-10-27,5400.28
2018-10-28,5355.37
2018-10-29,5310.47
2018-10-30,5265.56
2018-10-31,5220.66
2018-11-01,5175.76
2018-11-02,5130.85
2018-11-03,5085.95
2018-11-04,5041.05
2018-11-05,4996.14
2018-11-06,4951.24
2018-11-07,4906.34
2018-11-08,4861.43
2018-11-09,4816.53
2018-11-10,4771.63
2018-11-11,4726.72
2018-11-12,4681.82
2018-11-13,4636.91
2018-11-14,4592.01
2018-11-15,4547.11
2018-11-16,4502.2
2018-11-17,4457.3
2018-11-18,4412.4
2018-11-19,4367.49
2018-11-20,4322.59
2018-11-21,4277.69
2018-11-22,4232.78
2018-11-23,4187.88
2018-11-24,4142.98
2018-11-25,4098.07
2018-11-26,4053.17
2018-11-27,4008.26
2018-11-28,3963.36
2018-11-29,3918.46
2018-11-30,3873.55
2018-12-01,3828.65
2018-12-02,3783.75
2018-12-03,3738.84
2018-12-04,3693.94
2018-12-05,3649.04
2018-12-06,3604.13
2018-12-07,3559.23
2018-12-08,3514.33
2018-12-09,3469.42
2018-12-10,3424.52
2018-12-11,3379.61
2018-12-12,3334.71
2018-12-13,3289.81
2018-12-14,3244.9
2018-12-15,3200.0
2018-12-16,3245.6
2018-12-17,3291.19
2018-12-18,3336.79
2018-12-19,3382.38
2018-12-20,3427.98
2018-12-21,3473.58
2018-12-22,3519.17
2018-12-23,3564.77
2018-12-24,3610.36
2018-12-25,3655.96
2018-12-26,3701.55
2018-12-27,3747.15
2018-12-28,3792.75
2018-12-29,3838.34
2018-12-30,3883.94
2018-12-31,3929.53
2019-01-01,3975.13
2019-01-02,4020.73
2019-01-03,4066.32
2019-01-04,4111.92
2019-01-05,4157.51
2019-01-06,4203.11
2019-01-07,4248.7
2019-01-08,4294.3
2019-01-09,4339.9
2019-01-10,4385.49
2019-01-11,4431.09
2019-01-12,4476.68
2019-01-13,4522.28
2019-01-14,4567.88
2019-01-15,4613.47
2019-01-16,4659.07
2019-01-17,4704.66
2019-01-18,4750.26
2019-01-19,4795.85
2019-01-20,4841.45
2019-01-21,4887.05
2019-01-22,4932.64
2019-01-23,4978.24
2019-01-24,5023.83
2019-01-25,5069.43
2019-01-26,5115.03
2019-01-27,5160.62
2019-01-28,5206.22
2019-01-29,5251.81
2019-01-30,5297.41
2019-01-31,5343.01
2019-02-01,5388.6
2019-02-02,5434.2
2019-02-03,5479.79
2019-02-04,5525.39
2019-02-05,5570.98
2019-02-06,5616.58
2019-02-07,5662.18
2019-02-08,5707.77
2019-02-09,5753.37
2019-02-10,5798.96
2019-02-11,5844.56
2019-02-12,5890.16
2019-02-13,5935.75
2019-02-14,5981.35
2019-02-15,6026.94
2019-02-16,6072.54
2019-02-17,6118.13
2019-02-18,6163.73
2019-02-19,6209.33
2019-02-20,6254.92
2019-02-21,6300.52
2019-02-22,6346.11
2019-02-23,6391.71
2019-02-24,6437.31
2019-02-25,6482.9
2019-02-26,6528.5
2019-02-27,6574.09
2019-02-28,6619.69
2019-03-01,6665.28
2019-03-02,6710.88
2019-03-03,6756.48
2019-03-04,6802.07
2019-03-05,6847.67
2019-03-06,6893.26
2019-03-07,6938.86
2019-03-08,6984.46
2019-03-09,7030.05
2019-03-10,7075.65
2019-03-11,7121.24
2019-03-12,7166.84
2019-03-13,7212.44
2019-03-14,7258.03
2019-03-15,7303.63
2019-03-16,7349.22
2019-03-17,7394.82
2019-03-18,7440.41
2019-03-19,7486.01
2019-03-20,7531.61
2019-03-21,7577.2
2019-03-22,7622.8
2019-03-23,7668.39
2019-03-24,7713.99
2019-03-25,7759.59
2019-03-26,7805.18
2019-03-27,7850.78
2019-03-28,7896.37
2019-03-29,7941.97
2019-03-30,7987.56
2019-03-31,8033.16
2019-04-01,8078.76
2019-04-02,8124.35
2019-04-03,8169.95
2019-04-04,8215.54
2019-04-05,8261.14
2019-04-06,8306.74
2019-04-07,8352.33
2019-04-08,8397.93
2019-04-09,8443.52
2019-04-10,8489.12
2019-04-11,8534.72
2019-04-12,8580.31
2019-04-13,8625.91
2019-04-14,8671.5
2019-04-15,8717.1
2019-04-16,8762.69
2019-04-17,8808.29
2019-04-18,8853.89
2019-04-19,8899.48
2019-04-20,8945.08
2019-04-21,8990.67
2019-04-22,9036.27
2019-04-23,9081.87
2019-04-24,9127.46
2019-04-25,9173.06
2019-04-26,9218.65
2019-04-27,9264.25
2019-04-28,9309.84
2019-04-29,9355.44
2019-04-30,9401.04
2019-05-01,9446.63
2019-05-02,9492.23
2019-05-03,9537.82
2019-05-04,9583.42
2019-05-05,9629.02
2019-05-06,9674.61
2019-05-07,9720.21
2019-05-08,9765.8
2019-05-09,9811.4
2019-05-10,9856.99
2019-05-11,9902.59
2019-05-12,9948.19
2019-05-13,9993.78
2019-05-14,10039.38
2019-05-15,10084.97
2019-05-16,10130.57
2019-05-17,10176.17
2019-05-18,10221.76
2019-05-19,10267.36
2019-05-20,10312.95
2019-05-21,10358.55
2019-05-22,10404.15
2019-05-23,10449.74
2019-05-24,10495.34
2019-05-25,10540.93
2019-05-26,10586.53
2019-05-27,10632.12
2019-05-28,10677.72
2019-05-29,10723.32
2019-05-30,10768.91
2019-05-31,10814.51
2019-06-01,10860.1
2019-06-02,10905.7
2019-06-03,10951.3
2019-06-04,10996.89
2019-06-05,11042.49
2019-06-06,11088.08
2019-06-07,11133.68
2019-06-08,11179.27
2019-06-09,11224.87
2019-06-10,11270.47
2019-06-11,11316.06
2019-06-12,11361.66
2019-06-13,11407.25
2019-06-14,11452.85
2019-06-15,11498.45
2019-06-16,11544.04
2019-06-17,11589.64
2019-06-18,11635.23
2019-06-19,11680.83
2019-06-20,11726.42
2019-06-21,11772.02
2019-06-22,11817.62
2019-06-23,11863.21
2019-06-24,11908.81
2019-06-25,11954.4
2019-06-26,12000.0
2019-06-27,11974.47
2019-06-28,11948.94
2019-06-29,11923.4
2019-06-30,11897.87
2019-07-01,11872.34
2019-07-02,11846.81
2019-07-03,11821.28
2019-07-04,11795.74
2019-07-05,11770.21
2019-07-06,11744.68
2019-07-07,11719.15
2019-07-08,11693.62
2019-07-09,11668.09
2019-07-10,11642.55
2019-07-11,11617.02
2019-07-12,11591.49
2019-07-13,11565.96
2019-07-14,11540.43
2019-07-15,11514.89
2019-07-16,11489.36
2019-07-17,11463.83
2019-07-18,11438.3
2019-07-19,11412.77
2019-07-20,11387.23
2019-07-21,11361.7
2019-07-22,11336.17
2019-07-23,11310.64
2019-07-24,11285.11
2019-07-25,11259.57
2019-07-26,11234.04
2019-07-27,11208.51
2019-07-28,11182.98
2019-07-29,11157.45
2019-07-30,11131.91
2019-07-31,11106.38
2019-08-01,11080.85
2019-08-02,11055.32
2019-08-03,11029.79
2019-08-04,11004.26
2019-08-05,10978.72
2019-08-06,10953.19
2019-08-07,10927.66
2019-08-08,10902.13
2019-08-09,10876.6
2019-08-10,10851.06
2019-08-11,10825.53
2019-08-12,10800.0
2019-08-13,10774.47
2019-08-14,10748.94
2019-08-15,10723.4
2019-08-16,10697.87
2019-08-17,10672.34
2019-08-18,10646.81
2019-08-19,10621.28
2019-08-20,10595.74
2019-08-21,10570.21
2019-08-22,10544.68
2019-08-23,10519.15
2019-08-24,10493.62
2019-08-25,10468.09
2019-08-26,10442.55
2019-08-27,10417.02
2019-08-28,10391.49
2019-08-29,10365.96
2019-08-30,10340.43
2019-08-31,10314.89
2019-09-01,10289.36
2019-09-02,10263.83
2019-09-03,10238.3
2019-09-04,10212.77
2019-09-05,10187.23
2019-09-06,10161.7
2019-09-07,10136.17
2019-09-08,10110.64
2019-09-09,10085.11
2019-09-10,10059.57
2019-09-11,10034.04
2019-09-12,10008.51
2019-09-13,9982.98
2019-09-14,9957.45
2019-09-15,9931.91
2019-09-16,9906.38
2019-09-17,9880.85
2019-09-18,9855.32
2019-09-19,9829.79
2019-09-20,9804.26
2019-09-21,9778.72
2019-09-22,9753.19
2019-09-23,9727.66
2019-09-24,9702.13
2019-09-25,9676.6
2019-09-26,9651.06
2019-09-27,9625.53
2019-09-28,9600.0
2019-09-29,9574.47
2019-09-30,9548.94
2019-10-01,9523.4
2019-10-02,9497.87
2019-10-03,9472.34
2019-10-04,9446.81
2019-10-05,9421.28
2019-10-06,9395.74
2019-10-07,9370.21
2019-10-08,9344.68
2019-10-09,9319.15
2019-10-10,9293.62
2019-10-11,9268.09
2019-10-12,9242.55
2019-10-13,9217.02
2019-10-14,9191.49
2019-10-15,9165.96
2019-10-16,9140.43
2019-10-17,9114.89
2019-10-18,9089.36
2019-10-19,9063.83
2019-10-20,9038.3
2019-10-21,9012.77
2019-10-22,8987.23
2019-10-23,8961.7
2019-10-24,8936.17
2019-10-25,8910.64
2019-10-26,8885.11
2019-10-27,8859.57
2019-10-28,8834.04
2019-10-29,8808.51
2019-10-30,8782.98
2019-10-31,8757.45
2019-11-01,8731.91
2019-11-02,8706.38
2019-11-03,8680.85
2019-11-04,8655.32
2019-11-05,8629.79
2019-11-06,8604.26
2019-11-07,8578.72
2019-11-08,8553.19
2019-11-09,8527.66
2019-11-10,8502.13
2019-11-11,8476.6
2019-11-12,8451.06
2019-11-13,8425.53
2019-11-14,8400.0
2019-11-15,8374.47
2019-11-16,8348.94
2019-11-17,8323.4
2019-11-18,8297.87
2019-11-19,8272.34
2019-11-20,8246.81
2019-11-21,8221.28
2019-11-22,8195.74
2019-11-23,8170.21
2019-11-24,8144.68
2019-11-25,8119.15
2019-11-26,8093.62
2019-11-27,8068.09
2019-11-28,8042.55
2019-11-29,8017.02
2019-11-30,7991.49
2019-12-01,7965.96
2019-12-02,7940.43
2019-12-03,7914.89
2019-12-04,7889.36
2019-12-05,7863.83
2019-12-06,7838.3
2019-12-07,7812.77
2019-12-08,7787.23
2019-12-09,7761.7
2019-12-10,7736.17
2019-12-11,7710.64
2019-12-12,7685.11
2019-12-13,7659.57
2019-12-14,7634.04
2019-12-15,7608.51
2019-12-16,7582.98
2019-12-17,7557.45
2019-12-18,7531.91
2019-12-19,7506.38
2019-12-20,7480.85
2019-12-21,7455.32
2019-12-22,7429.79
2019-12-23,7404.26
2019-12-24,7378.72
2019-12-25,7353.19
2019-12-26,7327.66
2019-12-27,7302.13
2019-12-28,7276.6
2019-12-29,7251.06
2019-12-30,7225.53
2019-12-31,7200.0
2020-01-01,7169.44
2020-01-02,7138.89
2020-01-03,7108.33
2020-01-04,7077.78
2020-01-05,7047.22
2020-01-06,7016.67
2020-01-07,6986.11
2020-01-08,6955.56
2020-01-09,6925.0
2020-01-10,6894.44
2020-01-11,6863.89
2020-01-12,6833.33
2020-01-13,6802.78
2020-01-14,6772.22
2020-01-15,6741.67
2020-01-16,6711.11
2020-01-17,6680.56
2020-01-18,6650.0
2020-01-19,6619.44
2020-01-20,6588.89
2020-01-21,6558.33
2020-01-22,6527.78
2020-01-23,6497.22
2020-01-24,6466.67
2020-01-25,6436.11
2020-01-26,6405.56
2020-01-27,6375.0
2020-01-28,6344.44
2020-01-29,6313.89
2020-01-30,6283.33
2020-01-31,6252.78
2020-02-01,6222.22
2020-02-02,6191.67
2020-02-03,6161.11
2020-02-04,6130.56
2020-02-05,6100.0
2020-02-06,6069.44
2020-02-07,6038.89
2020-02-08,6008.33
2020-02-09,5977.78
2020-02-10,5947.22
2020-02-11,5916.67
2020-02-12,5886.11
2020-02-13,5855.56
2020-02-14,5825.0
2020-02-15,5794.44
2020-02-16,5763.89
2020-02-17,5733.33
2020-02-18,5702.78
2020-02-19,5672.22
2020-02-20,5641.67
2020-02-21,5611.11
2020-02-22,5580.56
2020-02-23,5550.0
2020-02-24,5519.44
2020-02-25,5488.89
2020-02-26,5458.33
2020-02-27,5427.78
2020-02-28,5397.22
2020-02-29,5366.67
2020-03-01,5336.11
2020-03-02,5305.56
2020-03-03,5275.0
2020-03-04,5244.44
2020-03-05,5213.89
2020-03-06,5183.33
2020-03-07,5152.78
2020-03-08,5122.22
2020-03-09,5091.67
2020-03-10,5061.11
2020-03-11,5030.56
2020-03-12,5000.0
2020-03-13,5081.29
2020-03-14,5162.59
2020-03-15,5243.88
2020-03-16,5325.17
2020-03-17,5406.46
2020-03-18,5487.76
2020-03-19,5569.05
2020-03-20,5650.34
2020-03-21,5731.63
2020-03-22,5812.93
2020-03-23,5894.22
2020-03-24,5975.51
2020-03-25,6056.8
2020-03-26,6138.1
2020-03-27,6219.39
2020-03-28,6300.68
2020-03-29,6381.97
2020-03-30,6463.27
2020-03-31,6544.56
2020-04-01,6625.85
2020-04-02,6707.14
2020-04-03,6788.44
2020-04-04,6869.73
2020-04-05,6951.02
2020-04-06,7032.31
2020-04-07,7113.61
2020-04-08,7194.9
2020-04-09,7276.19
2020-04-10,7357.48
2020-04-11,7438.78
2020-04-12,7520.07
2020-04-13,7601.36
2020-04-14,7682.65
2020-04-15,7763.95
2020-04-16,7845.24
2020-04-17,7926.53
2020-04-18,8007.82
2020-04-19,8089.12
2020-04-20,8170.41
2020-04-21,8251.7
2020-04-22,8332.99
2020-04-23,8414.29
2020-04-24,8495.58
2020-04-25,8576.87
2020-04-26,8658.16
2020-04-27,8739.46
2020-04-28,8820.75
2020-04-29,8902.04
2020-04-30,8983.33
2020-05-01,9064.63
2020-05-02,9145.92
2020-05-03,9227.21
2020-05-04,9308.5
2020-05-05,9389.8
2020-05-06,9471.09
2020-05-07,9552.38
2020-05-08,9633.67
2020-05-09,9714.97
2020-05-10,9796.26
2020-05-11,9877.55
2020-05-12,9958.84
2020-05-13,10040.14
2020-05-14,10121.43
2020-05-15,10202.72
2020-05-16,10284.01
2020-05-17,10365.31
2020-05-18,10446.6
2020-05-19,10527.89
2020-05-20,10609.18
2020-05-21,10690.48
2020-05-22,10771.77
2020-05-23,10853.06
2020-05-24,10934.35
2020-05-25,11015.65
2020-05-26,11096.94
2020-05-27,11178.23
2020-05-28,11259.52
2020-05-29,11340.82
2020-05-30,11422.11
2020-05-31,11503.4
2020-06-01,11584.69
2020-06-02,11665.99
2020-06-03,11747.28
2020-06-04,11828.57
2020-06-05,11909.86
2020-06-06,11991.16
2020-06-07,12072.45
2020-06-08,12153.74
2020-06-09,12235.03
2020-06-10,12316.33
2020-06-11,12397.62
2020-06-12,12478.91
2020-06-13,12560.2
2020-06-14,12641.5
2020-06-15,12722.79
2020-06-16,12804.08
2020-06-17,12885.37
2020-06-18,12966.67
2020-06-19,13047.96
2020-06-20,13129.25
2020-06-21,13210.54
2020-06-22,13291.84
2020-06-23,13373.13
2020-06-24,13454.42
2020-06-25,13535.71
2020-06-26,13617.01
2020-06-27,13698.3
2020-06-28,13779.59
2020-06-29,13860.88
2020-06-30,13942.18
2020-07-01,14023.47
2020-07-02,14104.76
2020-07-03,14186.05
2020-07-04,14267.35
2020-07-05,14348.64
2020-07-06,14429.93
2020-07-07,14511.22
2020-07-08,14592.52
2020-07-09,14673.81
2020-07-10,14755.1
2020-07-11,14836.39
2020-07-12,14917.69
2020-07-13,14998.98
2020-07-14,15080.27
2020-07-15,15161.56
2020-07-16,15242.86
2020-07-17,15324.15
2020-07-18,15405.44
2020-07-19,15486.73
2020-07-20,15568.03
2020-07-21,15649.32
2020-07-22,15730.61
2020-07-23,15811.9
2020-07-24,15893.2
2020-07-25,15974.49
2020-07-26,16055.78
2020-07-27,16137.07
2020-07-28,16218.37
2020-07-29,16299.66
2020-07-30,16380.95
2020-07-31,16462.24
2020-08-01,16543.54
2020-08-02,16624.83
2020-08-03,16706.12
2020-08-04,16787.41
2020-08-05,16868.71
2020-08-06,16950.0
2020-08-07,17031.29
2020-08-08,17112.59
2020-08-09,17193.88
2020-08-10,17275.17
2020-08-11,17356.46
2020-08-12,17437.76
2020-08-13,17519.05
2020-08-14,17600.34
2020-08-15,17681.63
2020-08-16,17762.93
2020-08-17,17844.22
2020-08-18,17925.51
2020-08-19,18006.8
2020-08-20,18088.1
2020-08-21,18169.39
2020-08-22,18250.68
2020-08-23,18331.97
2020-08-24,18413.27
2020-08-25,18494.56
2020-08-26,18575.85
2020-08-27,18657.14
2020-08-28,18738.44
2020-08-29,18819.73
2020-08-30,18901.02
2020-08-31,18982.31
2020-09-01,19063.61
2020-09-02,19144.9
2020-09-03,19226.19
2020-09-04,19307.48
2020-09-05,19388.78
2020-09-06,19470.07
2020-09-07,19551.36
2020-09-08,19632.65
2020-09-09,19713.95
2020-09-10,19795.24
2020-09-11,19876.53
2020-09-12,19957.82
2020-09-13,20039.12
2020-09-14,20120.41
2020-09-15,20201.7
2020-09-16,20282.99
2020-09-17,20364.29
2020-09-18,20445.58
2020-09-19,20526.87
2020-09-20,20608.16
2020-09-21,20689.46
2020-09-22,20770.75
2020-09-23,20852.04
2020-09-24,20933.33
2020-09-25,21014.63
2020-09-26,21095.92
2020-09-27,21177.21
2020-09-28,21258.5
2020-09-29,21339.8
2020-09-30,21421.09
2020-10-01,21502.38
2020-10-02,21583.67
2020-10-03,21664.97
2020-10-04,21746.26
2020-10-05,21827.55
2020-10-06,21908.84
2020-10-07,21990.14
2020-10-08,22071.43
2020-10-09,22152.72
2020-10-10,22234.01
2020-10-11,22315.31
2020-10-12,22396.6
2020-10-13,22477.89
2020-10-14,22559.18
2020-10-15,22640.48
2020-10-16,22721.77
2020-10-17,22803.06
2020-10-18,22884.35
2020-10-19,22965.65
2020-10-20,23046.94
2020-10-21,23128.23
2020-10-22,23209.52
2020-10-23,23290.82
2020-10-24,23372.11
2020-10-25,23453.4
2020-10-26,23534.69
2020-10-27,23615.99
2020-10-28,23697.28
2020-10-29,23778.57
2020-10-30,23859.86
2020-10-31,23941.16
2020-11-01,24022.45
2020-11-02,24103.74
2020-11-03,24185.03
2020-11-04,24266.33
2020-11-05,24347.62
2020-11-06,24428.91
2020-11-07,24510.2
2020-11-08,24591.5
2020-11-09,24672.79
2020-11-10,24754.08
2020-11-11,24835.37
2020-11-12,24916.67
2020-11-13,24997.96
2020-11-14,25079.25
2020-11-15,25160.54
2020-11-16,25241.84
2020-11-17,25323.13
2020-11-18,25404.42
2020-11-19,25485.71
2020-11-20,25567.01
2020-11-21,25648.3
2020-11-22,25729.59
2020-11-23,25810.88
2020-11-24,25892.18
2020-11-25,25973.47
2020-11-26,26054.76
2020-11-27,26136.05
2020-11-28,26217.35
2020-11-29,26298.64
2020-11-30,26379.93
2020-12-01,26461.22
2020-12-02,26542.52
2020-12-03,26623.81
2020-12-04,26705.1
2020-12-05,26786.39
2020-12-06,26867.69
2020-12-07,26948.98
2020-12-08,27030.27
2020-12-09,27111.56
2020-12-10,27192.86
2020-12-11,27274.15
2020-12-12,27355.44
2020-12-13,27436.73
2020-12-14,27518.03
2020-12-15,27599.32
2020-12-16,27680.61
2020-12-17,27761.9
2020-12-18,27843.2
2020-12-19,27924.49
2020-12-20,28005.78
2020-12-21,28087.07
2020-12-22,28168.37
2020-12-23,28249.66
2020-12-24,28330.95
2020-12-25,28412.24
2020-12-26,28493.54
2020-12-27,28574.83
2020-12-28,28656.12
2020-12-29,28737.41
2020-12-30,28818.71
2020-12-31,28900
